,id_item_facturas,factura_id,product_id,price,quantity
11413,11414,4001,7297,2185101,6
11414,11415,4204,8345,322681,3
11415,11416,4638,16,3316065,4
11416,11417,630,7526,1407229,5
11417,11418,1118,547,2706505,6
11418,11419,275,4911,99235,4
11419,11420,874,1594,1752908,7
11420,11421,4515,9731,2524252,3
11421,11422,771,4269,3570597,3
11422,11423,3502,2976,20555,4
11423,11424,312,9552,530164,8
11424,11425,1162,8823,2672893,4
11425,11426,4984,6604,883299,2
11426,11427,1136,6486,1726625,4
11427,11428,685,5296,2924855,2
11428,11429,4512,4477,733056,2
11429,11430,4836,4714,1705902,2
11430,11431,2547,1853,2369250,9
11431,11432,4711,9708,1585270,5
11432,11433,887,3489,2579260,4
11433,11434,3707,4050,1662308,4
11434,11435,3911,2674,192699,4
11435,11436,3,5696,2156670,7
11436,11437,1597,8618,1781297,7
11437,11438,2043,3388,1063698,6
11438,11439,4539,9197,1117949,2
11439,11440,3252,6171,3203605,7
11440,11441,2281,9328,2145635,4
11441,11442,3197,4902,2685445,2
11442,11443,2783,1275,2477583,9
11443,11444,2388,9808,1795407,8
11444,11445,1845,2873,584162,7
11445,11446,1276,4133,1114622,1
11446,11447,2221,6133,659136,8
11447,11448,3002,4025,1250711,2
11448,11449,4315,6875,779388,9
11449,11450,307,4565,2462125,7
11450,11451,2232,9370,2693827,4
11451,11452,2850,2370,3109214,7
11452,11453,2735,8908,3433117,6
11453,11454,3877,7454,3647466,7
11454,11455,3278,9683,1793891,3
11455,11456,2292,3216,689336,8
11456,11457,2971,2690,1860061,3
11457,11458,1279,8742,3276725,2
11458,11459,1356,8832,2308597,8
11459,11460,2947,3812,1467545,4
11460,11461,2515,927,1084295,1
11461,11462,2590,3404,3909284,1
11462,11463,4263,476,839746,6
11463,11464,3818,512,358778,2
11464,11465,4804,6672,1589525,2
11465,11466,3365,7504,3541702,2
11466,11467,2867,8809,238863,8
11467,11468,226,6850,2177099,5
11468,11469,2486,5785,2773981,5
11469,11470,33,8387,2597877,8
11470,11471,949,9143,367160,5
11471,11472,3734,2452,1383895,7
11472,11473,1708,9503,3805668,1
11473,11474,403,1612,1805937,7
11474,11475,1556,1164,1137703,5
11475,11476,2049,3245,15921,4
11476,11477,3978,6427,1737492,9
11477,11478,1091,9403,2242511,6
11478,11479,877,4793,4115966,8
11479,11480,2920,9338,3716753,2
11480,11481,1934,6878,4090147,1
11481,11482,2737,7861,3555518,4
11482,11483,2433,5632,1125741,2
11483,11484,1312,6044,473092,3
11484,11485,4904,9630,606570,5
11485,11486,2714,2066,207146,1
11486,11487,140,9713,3144342,4
11487,11488,2936,2896,835703,6
11488,11489,1260,7566,1216257,3
11489,11490,580,7512,3062292,4
11490,11491,2759,7186,3735033,7
11491,11492,1414,9399,876896,9
11492,11493,326,4657,2785480,3
11493,11494,4438,7970,498153,6
11494,11495,3353,1137,3321878,7
11495,11496,2250,7029,116546,7
11496,11497,4964,437,868472,1
11497,11498,4698,4415,1409799,1
11498,11499,4935,341,675226,8
11499,11500,1248,5889,3223444,1
11500,11501,3879,1346,3670042,1
11501,11502,2837,8567,75226,2
11502,11503,2019,8752,1898727,8
11503,11504,2249,5917,2607017,9
11504,11505,2860,4733,1154593,3
11505,11506,1820,3710,986071,2
11506,11507,3974,4628,2216986,8
11507,11508,3509,3195,413618,8
11508,11509,4612,5701,3847999,7
11509,11510,260,1414,1223797,5
11510,11511,796,8560,1411820,4
11511,11512,378,8487,575233,3
11512,11513,3177,2100,2210163,5
11513,11514,4771,6825,2298320,3
11514,11515,1393,5015,3352373,5
11515,11516,1290,6029,859838,8
11516,11517,2540,5553,776735,1
11517,11518,3929,3589,3100537,3
11518,11519,4257,2706,1261999,8
11519,11520,2330,2849,871084,8
11520,11521,3493,8694,2463051,9
11521,11522,659,3273,118694,4
11522,11523,2494,7790,330263,7
11523,11524,4517,9315,2304806,7
11524,11525,3948,5633,2886020,9
11525,11526,3641,2547,907138,8
11526,11527,4773,7971,3114353,7
11527,11528,1991,7924,3179049,9
11528,11529,2378,6004,1089855,1
11529,11530,1771,597,2858263,4
11530,11531,2070,5106,2814880,9
11531,11532,1328,2196,2292255,8
11532,11533,4878,9856,370319,5
11533,11534,4957,9049,1118623,8
11534,11535,4906,5832,2414529,6
11535,11536,236,3125,2444055,3
11536,11537,3954,4073,2415835,1
11537,11538,4582,1411,1958201,5
11538,11539,3862,3735,3634282,5
11539,11540,3353,1317,3426546,1
11540,11541,2412,5658,628978,5
11541,11542,3446,4741,1821185,3
11542,11543,4278,2278,3478017,9
11543,11544,3456,1682,3132928,3
11544,11545,4809,8731,2052508,6
11545,11546,4134,2028,2560138,9
11546,11547,3331,7853,4022586,9
11547,11548,3284,1776,2257084,9
11548,11549,1410,3002,4008897,8
11549,11550,3330,9369,1793554,2
11550,11551,1112,2606,2619738,9
11551,11552,2183,2534,2431840,4
11552,11553,4761,4542,2927298,1
11553,11554,4709,8346,1272656,8
11554,11555,4693,1480,209421,8
11555,11556,4323,9072,1386464,5
11556,11557,1156,1889,449252,7
11557,11558,2678,5298,3741520,9
11558,11559,415,3526,819908,9
11559,11560,2459,8494,1777253,1
11560,11561,4232,301,696454,6
11561,11562,414,7149,186044,9
11562,11563,3482,3426,3207396,2
11563,11564,1826,9131,2851061,5
11564,11565,3968,3535,3067515,9
11565,11566,2547,6844,3047761,7
11566,11567,4879,2856,4129740,8
11567,11568,3546,2746,3873102,9
11568,11569,3875,5616,4172871,3
11569,11570,1864,589,3616213,1
11570,11571,2405,3842,2929278,6
11571,11572,516,1052,753527,9
11572,11573,1422,4304,3148386,9
11573,11574,2614,8016,210558,4
11574,11575,3096,3172,1423824,1
11575,11576,1160,9284,3288393,2
11576,11577,1567,4454,2744371,1
11577,11578,3908,589,3616213,4
11578,11579,3945,5274,2958088,1
11579,11580,134,2862,2611482,5
11580,11581,3930,6457,2123311,6
11581,11582,2452,1870,1381915,8
11582,11583,38,135,69961,2
11583,11584,1429,9788,2483185,6
11584,11585,4838,6880,3082805,5
11585,11586,4770,9451,1286934,8
11586,11587,3376,9290,3800614,8
11587,11588,142,4671,3765865,7
11588,11589,1301,8058,1401669,6
11589,11590,336,4541,97381,2
11590,11591,3171,8810,2975736,5
11591,11592,1864,1947,2381844,4
11592,11593,3446,4858,1151729,7
11593,11594,2141,9665,927145,7
11594,11595,4747,4031,3270197,3
11595,11596,1321,8997,1360265,5
11596,11597,4588,5221,2561401,3
11597,11598,3455,6950,1294432,6
11598,11599,3061,6033,3571228,6
11599,11600,2926,1164,1137703,5
11600,11601,2861,8913,1474537,7
11601,11602,185,4885,2320644,8
11602,11603,3524,9759,1252649,7
11603,11604,2487,867,3988932,1
11604,11605,3515,1456,1446611,9
11605,11606,2559,4936,3117048,2
11606,11607,4500,6774,2862222,1
11607,11608,1922,6341,3123493,7
11608,11609,3074,4757,923439,1
11609,11610,3427,7015,2763788,3
11610,11611,4760,604,172313,7
11611,11612,2821,766,206093,3
11612,11613,578,5937,1491385,7
11613,11614,3688,9665,701256,2
11614,11615,1649,2926,1339542,7
11615,11616,964,149,1637415,8
11616,11617,1915,1275,906128,1
11617,11618,573,1445,3160643,2
11618,11619,2414,7841,1483172,8
11619,11620,515,1352,2186913,7
11620,11621,4826,6584,1425046,7
11621,11622,4347,7193,1932676,7
11622,11623,1567,3052,2540678,8
11623,11624,3661,9340,2611398,2
11624,11625,1917,9235,3556613,3
11625,11626,2845,9844,3749438,4
11626,11627,556,7165,1020989,2
11627,11628,4842,601,655471,9
11628,11629,1982,4455,1897843,3
11629,11630,3328,1679,975373,6
11630,11631,2593,5337,1334951,7
11631,11632,1147,7163,1126626,4
11632,11633,1248,7314,172608,3
11633,11634,2570,3311,4009487,6
11634,11635,4564,6928,3190506,4
11635,11636,4575,2184,1506001,5
11636,11637,4893,7062,2196010,2
11637,11638,1952,6854,4131719,1
11638,11639,4557,7634,493309,8
11639,11640,3286,8402,2128913,2
11640,11641,3617,3727,357767,5
11641,11642,96,4833,2468316,6
11642,11643,2276,9289,2465073,4
11643,11644,345,5625,59642,3
11644,11645,1194,8742,3263205,4
11645,11646,3286,1882,2800727,7
11646,11647,1526,8936,347743,7
11647,11648,2732,4823,2604027,4
11648,11649,1379,3006,898335,2
11649,11650,3119,7745,3753229,5
11650,11651,4763,5707,3087733,6
11651,11652,1927,4491,2624581,6
11652,11653,3903,5751,133731,7
11653,11654,3134,1977,1256945,5
11654,11655,2471,5582,4139638,4
11655,11656,2482,1964,2587895,2
11656,11657,4901,479,4205850,2
11657,11658,278,3018,3254107,1
11658,11659,3789,7505,625271,3
11659,11660,3349,9890,100793,2
11660,11661,464,3878,4101351,4
11661,11662,75,1348,2449362,6
11662,11663,540,9698,1035183,9
11663,11664,1442,7047,2219176,9
11664,11665,3861,8603,3080615,3
11665,11666,1827,9106,944415,9
11666,11667,4099,7347,4005022,6
11667,11668,4867,5158,1218279,3
11668,11669,1857,363,170081,2
11669,11670,779,6009,3028723,3
11670,11671,4272,6944,4211452,2
11671,11672,4832,6759,1064457,2
11672,11673,817,7098,3900733,7
11673,11674,89,4545,3309368,8
11674,11675,1608,4199,540273,6
11675,11676,2279,7481,3005094,6
11676,11677,220,618,2408337,3
11677,11678,4068,4133,1114622,3
11678,11679,952,3715,1694825,7
11679,11680,4614,2148,4169964,4
11680,11681,310,9043,834018,6
11681,11682,2281,4480,550593,3
11682,11683,3941,7745,3753229,7
11683,11684,1879,2211,3868259,5
11684,11685,2036,9097,326346,9
11685,11686,2286,6484,1934361,9
11686,11687,2913,2497,3329038,1
11687,11688,2071,4722,1964013,8
11688,11689,4989,991,2145087,2
11689,11690,77,1408,3720754,4
11690,11691,4711,8855,3827529,7
11691,11692,4766,7996,684618,6
11692,11693,4736,1543,3228666,4
11693,11694,3827,3052,2130640,1
11694,11695,3419,5142,1138504,9
11695,11696,3887,4480,550593,2
11696,11697,983,9408,4002032,6
11697,11698,4529,931,2646484,4
11698,11699,4684,6090,1801304,7
11699,11700,3215,5613,3661070,8
11700,11701,4194,7568,2031700,5
11701,11702,4990,2873,584162,5
11702,11703,4053,1960,758665,8
11703,11704,3209,727,1690402,2
11704,11705,4790,8224,1652115,3
11705,11706,919,92,2739106,8
11706,11707,1138,9644,1339374,3
11707,11708,2040,9341,1638300,8
11708,11709,4638,250,869441,4
11709,11710,1507,4895,3135202,8
11710,11711,940,4302,4146082,2
11711,11712,1704,3064,2700945,6
11712,11713,3646,4457,2759997,3
11713,11714,4995,8978,618701,2
11714,11715,3178,6857,426381,3
11715,11716,4386,3395,2782868,5
11716,11717,110,4878,2239815,1
11717,11718,4151,2590,4165036,4
11718,11719,4297,8467,1024864,9
11719,11720,533,8151,1119507,7
11720,11721,510,3763,4158802,3
11721,11722,781,1675,3279927,3
11722,11723,4328,5775,2801233,3
11723,11724,1961,6944,4211452,6
11724,11725,4865,2651,897072,6
11725,11726,4071,4281,2689236,4
11726,11727,2201,6918,2551293,3
11727,11728,4894,7606,3038410,6
11728,11729,1140,5024,3574767,2
11729,11730,2445,7091,1459584,3
11730,11731,1390,7158,1877415,8
11731,11732,1153,6626,1316082,6
11732,11733,320,7916,1838959,2
11733,11734,1484,6055,736426,3
11734,11735,2854,8215,1544962,7
11735,11736,2265,888,3513945,4
11736,11737,2445,51,3613685,3
11737,11738,516,7529,1351884,4
11738,11739,677,5096,2442455,8
11739,11740,2647,3791,1043018,5
11740,11741,1190,9284,3288393,5
11741,11742,13,551,698013,3
11742,11743,4013,8151,3183430,3
11743,11744,611,7090,1129743,2
11744,11745,2630,3818,3553707,3
11745,11746,4566,4176,4087030,8
11746,11747,1489,9267,1810065,3
11747,11748,4498,1168,2350675,1
11748,11749,4254,4710,3114690,5
11749,11750,1253,9053,2453574,5
11750,11751,4950,3678,2533897,2
11751,11752,4950,2337,2317148,7
11752,11753,3568,2238,4208799,3
11753,11754,632,8752,1898727,2
11754,11755,3237,5020,1551617,1
11755,11756,291,4145,902632,2
11756,11757,1502,5840,3867206,4
11757,11758,467,2839,1586829,9
11758,11759,3023,2998,151716,7
11759,11760,4692,9844,3749438,1
11760,11761,3899,4922,2282609,7
11761,11762,3664,3363,2071841,8
11762,11763,515,6648,3894836,6
11763,11764,4036,4294,4017111,6
11764,11765,943,5029,2352950,7
11765,11766,3088,356,1079283,9
11766,11767,2223,3431,1800209,9
11767,11768,1130,330,223110,2
11768,11769,1753,4290,2947221,7
11769,11770,1958,7535,1280827,7
11770,11771,1479,8082,921291,2
11771,11772,3043,8901,1894979,2
11772,11773,4385,3304,1019599,4
11773,11774,1884,5720,2335470,9
11774,11775,3884,2786,2351096,5
11775,11776,1218,8225,3430632,5
11776,11777,844,2885,3214388,5
11777,11778,3427,5070,3244967,4
11778,11779,3856,6089,1956348,4
11779,11780,2472,2843,1424583,8
11780,11781,429,9356,3508554,6
11781,11782,3438,1931,1923283,1
11782,11783,2716,4757,923439,3
11783,11784,3419,6423,2542784,6
11784,11785,1180,1784,2642862,1
11785,11786,2966,9777,2269847,9
11786,11787,4715,4797,187308,6
11787,11788,3102,8313,1692213,5
11788,11789,2935,8379,1068753,2
11789,11790,1555,8146,25146,7
11790,11791,1310,9403,2242511,4
11791,11792,3309,8878,1473315,3
11792,11793,3696,8468,1120434,5
11793,11794,2062,4913,3821337,2
11794,11795,3099,9706,1206780,6
11795,11796,2904,1362,3258824,6
11796,11797,3502,5962,2856831,9
11797,11798,2172,1703,889743,5
11798,11799,3039,3300,578560,6
11799,11800,1349,3387,795394,7
11800,11801,545,6803,3400011,3
11801,11802,1649,4757,632432,8
11802,11803,557,6360,1135092,1
11803,11804,2035,6984,3310211,6
11804,11805,3328,2098,2582504,1
11805,11806,16,1780,662800,9
11806,11807,2257,6049,422295,2
11807,11808,712,5125,3071264,5
11808,11809,1286,685,1507475,7
11809,11810,76,464,1029244,4
11810,11811,1109,8785,1610416,6
11811,11812,349,1993,2497758,9
11812,11813,1621,1724,2065775,7
11813,11814,2591,5534,1103670,1
11814,11815,3059,9036,1939668,1
11815,11816,526,4180,4206988,9
11816,11817,2960,3445,889364,8
11817,11818,4952,5150,2103473,8
11818,11819,2689,7869,1456762,6
11819,11820,4603,1082,3555813,2
11820,11821,1937,3183,3804994,7
11821,11822,735,8313,1692213,5
11822,11823,2050,7351,2328015,4
11823,11824,2530,5403,2521598,4
11824,11825,3158,9544,2806077,2
11825,11826,820,9683,1793891,9
11826,11827,4743,5721,3910758,5
11827,11828,3243,8061,955998,7
11828,11829,3785,9630,2076684,3
11829,11830,237,9558,4163688,4
11830,11831,29,986,4084166,3
11831,11832,584,4716,1988654,7
11832,11833,4991,3913,58083,4
11833,11834,150,6616,296988,4
11834,11835,3161,7959,2867572,2
11835,11836,3592,8030,333801,2
11836,11837,2016,6816,1900791,2
11837,11838,2831,7223,2798074,6
11838,11839,1682,4226,1865411,6
11839,11840,1472,6229,2790829,2
11840,11841,4427,9408,1736397,4
11841,11842,2001,66,1810907,9
11842,11843,2730,2418,2756080,7
11843,11844,2054,849,4185843,5
11844,11845,585,4302,4146082,9
11845,11846,4453,6173,2937491,4
11846,11847,312,2798,2892128,6
11847,11848,3062,5873,2761261,9
11848,11849,374,5556,3533952,1
11849,11850,3798,9577,1393667,3
11850,11851,4936,1796,2417814,4
11851,11852,702,2603,1645081,3
11852,11853,2318,4311,1679661,1
11853,11854,506,2514,3856802,5
11854,11855,4258,3112,1120013,9
11855,11856,3551,5941,1657506,7
11856,11857,2609,9267,1810065,7
11857,11858,1302,2013,2586800,4
11858,11859,696,2268,722442,5
11859,11860,3733,1575,3845051,3
11860,11861,3822,9713,1276699,8
11861,11862,863,6498,84408,4
11862,11863,2217,2184,1506001,2
11863,11864,823,8282,1495976,8
11864,11865,2322,7754,238273,8
11865,11866,863,3137,4189297,3
11866,11867,1775,9270,3573208,1
11867,11868,1541,8560,3317750,8
11868,11869,2356,4304,1940974,7
11869,11870,1991,5298,3741520,8
11870,11871,3110,7469,3811523,9
11871,11872,3517,8569,3336873,7
11872,11873,4204,6546,3284560,2
11873,11874,1714,946,1322484,8
11874,11875,1673,2909,2751784,3
11875,11876,1850,6573,707658,6
11876,11877,515,7002,1516910,5
11877,11878,3547,4477,733056,3
11878,11879,4766,4946,1919198,5
11879,11880,2592,8875,656230,2
11880,11881,3595,2207,1511266,7
11881,11882,4535,5556,2377632,6
11882,11883,886,1295,1562820,1
11883,11884,4450,5650,2692437,2
11884,11885,330,2252,4036739,1
11885,11886,3158,30,2640334,4
11886,11887,3096,5237,671730,8
11887,11888,1013,6325,3598943,9
11888,11889,2089,5070,1923578,5
11889,11890,4393,7275,4038718,2
11890,11891,1950,3710,986071,6
11891,11892,4008,4612,2734894,3
11892,11893,2017,1636,2759281,9
11893,11894,2180,1730,1784835,5
11894,11895,3756,2452,1383895,8
11895,11896,1140,1754,777114,2
11896,11897,1188,346,3916444,1
11897,11898,2859,531,138954,5
11898,11899,949,7365,1901086,2
11899,11900,4092,6170,3000208,3
11900,11901,2970,8498,85125,1
11901,11902,649,3044,3172647,6
11902,11903,3747,5817,697465,5
11903,11904,4716,8544,480252,1
11904,11905,46,4775,1321094,4
11905,11906,103,9082,826310,3
11906,11907,1074,8623,2088394,6
11907,11908,3426,5134,3727788,4
11908,11909,44,8603,3080615,6
11909,11910,2981,6076,1620735,1
11910,11911,1361,8812,227574,1
11911,11912,3652,7215,2578586,6
11912,11913,1435,2083,241937,6
11913,11914,3431,9133,1407777,6
11914,11915,112,5650,2692437,1
11915,11916,261,72,278708,8
11916,11917,615,1374,3095694,6
11917,11918,3105,510,3902629,4
11918,11919,4367,1192,1514130,3
11919,11920,4064,3975,2138938,9
11920,11921,58,6077,657493,6
11921,11922,4097,7531,3460369,5
11922,11923,651,6559,1864315,6
11923,11924,3336,956,583067,2
11924,11925,1106,1159,3356922,3
11925,11926,1297,4063,1319451,6
11926,11927,2212,1173,2756459,7
11927,11928,1952,8608,944752,2
11928,11929,2335,5740,674931,2
11929,11930,2088,189,2931131,8
11930,11931,1592,5646,2831433,1
11931,11932,3980,159,54040,7
11932,11933,1357,5998,719957,2
11933,11934,1334,1258,3122103,1
11934,11935,2718,1097,873190,4
11935,11936,4471,9610,714102,3
11936,11937,3119,8757,2414950,8
11937,11938,4197,163,2296214,4
11938,11939,4802,1635,2398018,2
11939,11940,3655,2882,1945691,7
11940,11941,484,5572,1952557,8
11941,11942,3987,5138,3078719,3
11942,11943,3897,3485,2242005,3
11943,11944,843,784,3180313,5
11944,11945,1000,5047,196111,7
11945,11946,2001,7190,4042635,4
11946,11947,3236,4581,3457083,8
11947,11948,889,6218,414419,1
11948,11949,2113,933,2907628,1
11949,11950,3888,3367,4025240,4
11950,11951,3097,4130,2161809,6
11951,11952,387,6395,1534811,9
11952,11953,1311,9356,3508554,6
11953,11954,467,547,2706505,1
11954,11955,1004,7950,186297,1
11955,11956,3713,997,2224189,1
11956,11957,4884,9466,1628359,4
11957,11958,2575,7752,2354424,3
11958,11959,1390,9598,2809952,6
11959,11960,3983,6463,2160714,3
11960,11961,2713,6146,25104,3
11961,11962,3424,2614,1879184,3
11962,11963,4064,6031,531302,3
11963,11964,2160,2913,2662489,1
11964,11965,2318,6406,542379,4
11965,11966,1266,3795,430045,1
11966,11967,4954,8736,3591615,5
11967,11968,4831,7098,3900733,5
11968,11969,3362,3245,15921,9
11969,11970,4732,6955,1424204,2
11970,11971,2808,8213,1159774,7
11971,11972,4389,1724,1121571,8
11972,11973,1104,7062,2196010,6
11973,11974,1521,5647,738237,5
11974,11975,399,8358,585089,5
11975,11976,2120,8565,3184735,2
11976,11977,4177,9844,543306,8
11977,11978,3178,4943,1194607,4
11978,11979,210,6909,3857265,9
11979,11980,871,2009,2864455,6
11980,11981,296,9528,307265,1
11981,11982,4677,5937,1491385,1
11982,11983,819,7318,807440,9
11983,11984,2562,6806,941466,3
11984,11985,3495,547,2884335,8
11985,11986,3828,9084,4192204,8
11986,11987,2353,8603,3579568,2
11987,11988,3436,604,2789397,2
11988,11989,719,5243,4037076,8
11989,11990,2756,9794,1137029,2
11990,11991,4964,7152,557163,6
11991,11992,2935,2590,4165036,9
11992,11993,3132,2746,2036965,4
11993,11994,1734,3336,3432527,4
11994,11995,1590,7331,3173194,8
11995,11996,1321,8688,2429439,2
11996,11997,4623,6085,3162959,9
11997,11998,2575,8878,2947347,1
11998,11999,3773,4945,1142505,3
11999,12000,3604,3717,1883943,1
12000,12001,4676,8511,3790716,9
12001,12002,2789,976,2149173,7
12002,12003,2948,3854,1531694,3
12003,12004,4169,8225,1737998,7
12004,12005,2581,9990,290502,6
12005,12006,4185,8985,438301,3
12006,12007,2937,9354,2174361,3
12007,12008,922,189,3738487,1
12008,12009,2782,2402,1217268,7
12009,12010,685,2593,424822,9
12010,12011,1882,6298,1391224,5
12011,12012,3311,9558,2018096,4
12012,12013,3511,8810,2975736,5
12013,12014,4493,2930,2919337,3
12014,12015,322,9068,2275154,2
12015,12016,2877,9117,2586000,4
12016,12017,3872,1399,1648787,6
12017,12018,4021,9630,3973559,5
12018,12019,1948,8008,4085008,5
12019,12020,610,5678,200407,2
12020,12021,2331,9144,3602397,5
12021,12022,125,3904,734910,8
12022,12023,2834,4712,2417309,6
12023,12024,2488,4657,2785480,5
12024,12025,3520,6560,3328954,9
12025,12026,4579,9847,2620875,4
12026,12027,3566,9325,2513385,8
12027,12028,2993,4881,42878,5
12028,12029,2664,9776,489434,7
12029,12030,4450,2801,3287129,5
12030,12031,3426,7634,493309,2
12031,12032,4612,1920,3250190,3
12032,12033,2483,5842,3621393,5
12033,12034,828,217,1481023,1
12034,12035,2412,4381,3570765,3
12035,12036,1972,2207,1511266,1
12036,12037,305,3952,3471025,5
12037,12038,1571,6210,1738756,1
12038,12039,2982,7687,2922496,6
12039,12040,11,2327,745692,8
12040,12041,672,5497,2057436,6
12041,12042,3924,297,1817604,6
12042,12043,4494,355,2293097,6
12043,12044,1255,4680,3295174,5
12044,12045,1973,1380,2361711,3
12045,12046,2505,329,3081457,9
12046,12047,853,2628,2925613,3
12047,12048,2311,2610,2618516,2
12048,12049,790,1960,758665,9
12049,12050,4708,9479,4107037,3
12050,12051,35,4573,2192093,7
12051,12052,3449,3401,1457394,2
12052,12053,2707,7300,129224,6
12053,12054,4878,5782,3388680,4
12054,12055,3250,991,2145087,8
12055,12056,2533,3807,24851,6
12056,12057,4278,7871,89673,1
12057,12058,2672,2931,1831925,1
12058,12059,3911,4200,3090850,7
12059,12060,1369,9718,3696283,9
12060,12061,4716,9577,1393667,4
12061,12062,2291,5277,2534318,1
12062,12063,4651,2272,3082131,6
12063,12064,3687,6806,941466,1
12064,12065,2374,3759,3718985,6
12065,12066,161,5611,1447959,5
12066,12067,4577,2028,2560138,9
12067,12068,1510,932,2408127,6
12068,12069,2797,4685,334686,4
12069,12070,1702,5233,1447243,1
12070,12071,4177,1043,1731469,6
12071,12072,3098,4025,1250711,2
12072,12073,1056,6984,3310211,9
12073,12074,2577,4471,3769235,2
12074,12075,2269,5432,2676136,9
12075,12076,1648,1380,2361711,3
12076,12077,3339,4372,2080223,4
12077,12078,4785,437,868472,1
12078,12079,2603,7729,3525949,3
12079,12080,3562,3797,1989328,2
12080,12081,4228,2419,989146,6
12081,12082,861,2032,1553217,5
12082,12083,2688,8578,2046232,2
12083,12084,4170,5121,3864342,8
12084,12085,2926,3000,1174980,4
12085,12086,2644,4666,3400558,3
12086,12087,4262,8299,259122,5
12087,12088,2800,3827,3823780,2
12088,12089,3404,7556,210137,4
12089,12090,3570,8768,3995967,1
12090,12091,2172,2183,1983136,8
12091,12092,1901,9729,2671672,7
12092,12093,1663,8225,3430632,7
12093,12094,4228,8120,3114016,8
12094,12095,3659,9487,495415,5
12095,12096,4484,683,4112428,4
12096,12097,859,3763,1847931,4
12097,12098,1688,4510,1402385,5
12098,12099,3817,2999,460751,7
12099,12100,2328,6017,3013728,5
12100,12101,2797,3311,4009487,4
12101,12102,4354,2997,3814134,5
12102,12103,70,5324,1212087,5
12103,12104,2857,1972,3726735,6
12104,12105,4116,2714,1645460,1
12105,12106,1213,5022,422927,5
12106,12107,2700,2359,1537717,2
12107,12108,253,5861,2529896,4
12108,12109,3580,9516,3473594,9
12109,12110,2131,4441,1156405,6
12110,12111,4086,8280,2888295,5
12111,12112,1075,5963,1132565,4
12112,12113,621,6405,1544035,1
12113,12114,28,7028,3216073,5
12114,12115,2626,6359,2078833,9
12115,12116,2592,185,1044702,1
12116,12117,2742,3371,2578755,6
12117,12118,284,8564,737774,6
12118,12119,4271,8276,2446245,1
12119,12120,3132,4384,2455259,3
12120,12121,569,7934,821087,8
12121,12122,903,7570,4088251,9
12122,12123,3083,1539,2424596,2
12123,12124,3090,4306,2080391,5
12124,12125,3189,7351,1792543,1
12125,12126,3944,9145,1765081,1
12126,12127,3219,8219,924829,3
12127,12128,4384,8054,3936577,4
12128,12129,1142,5074,3915770,2
12129,12130,3101,7223,2798074,8
12130,12131,336,5103,4071277,3
12131,12132,282,9435,18786,4
12132,12133,37,7488,923313,3
12133,12134,2578,7871,2881345,8
12134,12135,369,8143,9224,3
12135,12136,1621,7318,2091174,2
12136,12137,4614,4839,2567130,4
12137,12138,3770,5741,3527255,4
12138,12139,3878,2932,2590759,2
12139,12140,4714,4569,3670926,6
12140,12141,4151,4514,134700,8
12141,12142,4378,4184,2220903,5
12142,12143,3078,5074,1806990,8
12143,12144,1529,5958,2668850,8
12144,12145,2332,1703,889743,9
12145,12146,3191,4517,276349,1
12146,12147,2113,9141,1058223,3
12147,12148,2680,7404,480252,6
12148,12149,1426,987,3644054,3
12149,12150,2017,2192,1685305,1
12150,12151,4182,489,2261591,9
12151,12152,817,4495,408016,4
12152,12153,3552,2579,2962847,2
12153,12154,119,3034,4141154,8
12154,12155,501,8288,1791153,3
12155,12156,1137,4393,3619582,5
12156,12157,419,4066,1609110,3
12157,12158,104,7728,1428584,6
12158,12159,2347,9168,2733883,7
12159,12160,1555,749,640561,3
12160,12161,308,6050,173155,7
12161,12162,981,6699,3664903,5
12162,12163,22,4130,2739316,5
12163,12164,2203,6415,1811581,3
12164,12165,1413,6232,2871531,6
12165,12166,4328,4311,1679661,4
12166,12167,1454,6020,374573,4
12167,12168,174,3006,1916081,5
12168,12169,814,6559,4002327,7
12169,12170,938,2498,347027,4
12170,12171,3127,3553,1091666,9
12171,12172,175,7823,608339,6
12172,12173,3650,2684,4106068,6
12173,12174,423,4119,1857239,5
12174,12175,3725,9570,1165334,5
12175,12176,4769,8010,3875461,5
12176,12177,2621,3530,3175974,6
12177,12178,2911,4428,3920698,3
12178,12179,3354,2398,3246315,8
12179,12180,1925,6055,3906251,4
12180,12181,2349,9236,3868132,1
12181,12182,4756,6145,2423416,6
12182,12183,4938,1253,3950393,5
12183,12184,4053,5389,1304667,8
12184,12185,81,3232,2191125,7
12185,12186,4909,6458,2248197,5
12186,12187,1728,2355,3192864,3
12187,12188,880,2129,1241276,9
12188,12189,1886,7782,1373280,9
12189,12190,378,1197,2756122,9
12190,12191,4038,5085,1347587,6
12191,12192,1701,3881,3714816,4
12192,12193,3949,2814,90179,5
12193,12194,4737,8687,2920306,9
12194,12195,4140,7030,2117625,1
12195,12196,1581,7819,2439759,9
12196,12197,2109,5844,4098234,4
12197,12198,1638,5170,1574151,7
12198,12199,4938,3050,2672472,6
12199,12200,468,8022,3013475,6
12200,12201,4178,5089,2199254,8
12201,12202,4959,4131,3933460,1
12202,12203,277,163,3145311,3
12203,12204,1786,39,1465608,5
12204,12205,2751,6312,74595,5
12205,12206,615,6050,173155,3
12206,12207,3004,9623,2505592,1
12207,12208,2719,2778,2120658,3
12208,12209,222,9652,3222012,5
12209,12210,1016,2871,3452197,9
12210,12211,1655,3318,1878636,1
12211,12212,231,151,4188960,6
