product_id,product_category,product_name,product_stock,unit_price_cop
9562,Alimentos,Aceite de Oliva16,8,3492927
9348,Alimentos,Leche Deslactosada16,79,2438790
217,Tecnología,Smartphone16,3,1481023
7888,Juguetes,Juguete de Espuma15,96,1150044
5695,Tecnología,Computador16,76,3935314
7171,Tecnología,Tablet16,96,122106
4990,Alimentos,Harina de Trigo16,18,1714368
8151,Alimentos,Pasta de Trigo Duro16,98,1544161
3732,Tecnología,Smartwatch16,50,1552290
5903,Tecnología,Monitor16,64,1755646
3187,Muebles,Silla de Madera15,34,3706981
2596,Alimentos,Miel Orgánica16,84,2445319
4585,Alimentos,Azúcar Morena16,65,3190211
2867,Muebles,Cama King Size15,14,1034088
9378,Alimentos,Sal de Mar16,8,1032319
558,Muebles,Mueble Auxiliar15,16,2979611
6625,Alimentos,Quinoa16,17,194300
7131,Juguetes,Set de Cocina de Juguete15,43,3369052
9155,Alimentos,Lentejas16,42,1127510
9105,Juguetes,Juguete de Agua15,71,2921275
8016,Alimentos,Almendras16,64,210558
9434,Muebles,Mesa de Picnic15,25,3801667
6638,Alimentos,Nueces16,21,2366007
2761,Alimentos,Avena Instantánea16,24,2870310
2943,Alimentos,Café Molido16,29,1678650
6507,Juguetes,Microscopio de Juguete15,80,2617295
6772,Ropa,Zapatos Oxford16,18,2787670
9290,Juguetes,Pistola de Burbujas15,31,3800614
9884,Juguetes,Arco y Flecha de Juguete15,84,1731132
3471,Juguetes,Juguete Musical15,23,2872837
792,Ropa,Camisa de Algodón17,58,2072683
1132,Tecnología,Impresora16,28,3439393
2167,Alimentos,Té Verde16,17,474566
1384,Juguetes,Castillo de Juguete15,40,3000418
3954,Ropa,Pantalón de Mezclilla17,60,1260483
3513,Tecnología,Router16,57,2740032
7787,Ropa,Abrigo de Lana17,72,3053995
2188,Ropa,Zapatos Deportivos17,79,4115461
2302,Tecnología,Mouse Inalámbrico16,10,3024216
4797,Juguetes,Títeres de Mano15,24,187308
94,Juguetes,Tren de Juguete15,85,4036612
4604,Muebles,Librero15,27,685798
2618,Tecnología,Teclado Mecánico16,6,2302321
7953,Tecnología,Cámara Digital16,1,383166
4349,Ropa,Vestido de Verano17,90,428360
130,Juguetes,Autobús Escolar de Juguete15,71,4193762
6268,Alimentos,Chocolate Oscuro16,99,3027375
4505,Tecnología,Disco Duro Externo16,89,1952220
9675,Juguetes,Barco Pirata de Juguete15,15,489771
4766,Alimentos,Pollo Orgánico16,47,3609642
270,Ropa,Falda Plisada17,1,1296454
1669,Ropa,Chamarra de Cuero17,15,1343038
1960,Muebles,Estantería de Metal15,2,3589635
3079,Tecnología,Laptop Ultraligera16,80,385819
3125,Juguetes,Tienda de Juguete15,85,2444055
5622,Juguetes,Lego Star Wars16,16,3485935
9730,Tecnología,Bocina Bluetooth16,19,1093941
6589,Juguetes,Muñeca Barbie16,35,29989
2138,Tecnología,Auriculares VR16,74,3546420
9376,Tecnología,Drone16,75,3824538
2100,Ropa,Suéter de Cachemira17,66,2987319
5876,Juguetes,Pelota de Fútbol16,75,1180581
4653,Juguetes,Rompecabezas 3D16,49,641066
5844,Ropa,Guantes de Invierno17,99,1900412
2786,Ropa,Bufanda de Seda17,62,2351096
193,Tecnología,Smart TV16,92,1977071
7897,Muebles,Banco Alto15,96,3934176
7219,Tecnología,Proyector16,50,2340945
5126,Alimentos,Carne de Res16,48,2342925
7581,Muebles,Taburete Tapizado15,30,665538
6179,Muebles,Mesita Plegable15,39,4062432
5695,Tecnología,Cargador Inalámbrico16,70,3581801
5287,Muebles,Mesa Consola15,47,453632
9609,Muebles,Cajonera15,35,2917695
1838,Muebles,Mesa de Madera16,45,1080041
8377,Alimentos,Tofu16,63,1959128
3050,Tecnología,USB 3.016,17,2672472
3864,Juguetes,Juguete de Construcción16,94,2054361
849,Tecnología,Webcam Full HD16,73,4185843
9763,Muebles,Silla Giratoria16,98,820835
8725,Ropa,Corbata de Seda17,85,3884770
4167,Juguetes,Camión de Bomberos16,14,70846
4320,Tecnología,Consola de Videojuegos16,53,2450247
69,Tecnología,Micrófono USB16,79,2802328
4910,Muebles,Sofá de Cuero16,0,239705
3576,Tecnología,Altavoz Inteligente16,1,1650936
5366,Tecnología,Smartband16,48,657198
5404,Juguetes,Dinosaurio de Juguete16,44,21650
1960,Ropa,Traje Formal17,39,3758031
7649,Muebles,Estantería Modular16,32,2539036
1781,Ropa,Playera Estampada17,81,2134347
1964,Tecnología,Enrutador WiFi16,57,2587895
8692,Juguetes,Bloques Magnéticos16,90,2864876
4670,Tecnología,SSD16,67,3369221
9759,Tecnología,Pantalla Táctil16,13,1612733
7237,Muebles,Cama Queen Size16,34,2441570
4945,Muebles,Escritorio de Oficina16,74,2035828
8438,Tecnología,Cámara de Seguridad16,70,3633271
6718,Juguetes,Carrito de Carreras16,87,3639758
7362,Ropa,Sudadera con Capucha17,50,291976
3207,Ropa,Camiseta Polo17,84,1815583
1262,Muebles,Silla Reclinable16,42,1146633
3026,Alimentos,Salmón Ahumado16,24,2434115
4997,Juguetes,Avión de Juguete16,80,2164168
2688,Juguetes,Juego de Té16,61,4063316
6894,Tecnología,Modem 5G16,67,552825
8441,Juguetes,Robot Interactivo16,96,1454446
9868,Muebles,Armario de Madera16,29,2068134
2294,Tecnología,Amplificador de Señal WiFi16,97,2211216
6459,Juguetes,Pelota Saltarina16,84,2599857
6456,Muebles,Mesita de Noche16,14,118947
5387,Ropa,Chaleco de Lana17,95,368171
1754,Tecnología,Tableta Gráfica16,22,3703654
4466,Muebles,Silla de Comedor16,1,1630886
5115,Juguetes,Estuche de Pintura16,46,1344681
7243,Tecnología,Pluma Stylus16,9,3790168
2103,Alimentos,Atún en Conserva16,96,1951251
4814,Tecnología,Disco Duro SSD16,92,1337689
9487,Tecnología,Adaptador HDMI16,64,495415
1157,Muebles,Cama Doble16,9,1956516
7646,Tecnología,Cable USB-C16,53,3226771
6998,Ropa,Pantalones Cortos17,4,2417772
187,Juguetes,Coche Teledirigido16,79,216497
9645,Muebles,Sofá Cama16,0,534713
7510,Tecnología,Smart Lock16,10,1804000
408,Ropa,Leggings Deportivos17,62,2448225
5066,Alimentos,Sardinas16,47,3746069
6494,Tecnología,Termostato Inteligente16,89,756770
6182,Juguetes,Kit de Ciencia16,45,4050217
2605,Alimentos,Mantequilla de Maní16,71,2944272
1623,Tecnología,Luces LED Inteligentes16,64,1659486
5817,Muebles,Cómoda de Madera16,3,697465
1783,Muebles,Mesa de Centro16,19,3130190
743,Tecnología,Batería Externa16,3,3918213
1726,Tecnología,Switch de Red16,43,887763
9165,Ropa,Gorra de Béisbol17,31,2611861
11,Juguetes,Rompecabezas de Madera16,30,524268
9596,Alimentos,Yogurt Natural16,78,2306407
9942,Alimentos,Queso Cottage16,43,4081175
89,Ropa,Sombrero de Paja17,21,3144300
313,Tecnología,Controlador para Juegos16,59,2368913
6648,Alimentos,Huevos de Campo16,92,3894836
3306,Ropa,Cinturón de Cuero17,57,2769053
1313,Tecnología,Docking Station16,8,617606
9552,Juguetes,Patinete para Niños16,28,4011382
9316,Ropa,Medias de Algodón17,11,310130
9805,Ropa,Reloj de Pulsera17,44,2429524
7368,Tecnología,Tarjeta de Video16,57,1987980
8985,Ropa,Botas de Cuero17,80,3135666
1679,Ropa,Sandalias17,8,975373
758,Muebles,Biblioteca de Madera16,90,1281290
8485,Tecnología,Placa Base16,37,199775
5043,Juguetes,Cubo Rubik16,24,1203790
7650,Alimentos,Pan Integral16,42,3038410
4733,Ropa,Zapatillas de Casa17,72,1154593
6149,Ropa,Traje de Baño17,20,2415793
9516,Muebles,Vitrina de Vidrio16,92,3473594
4145,Tecnología,Estación de Carga USB16,10,3259246
1928,Ropa,Pijama de Franela17,88,2570584
2009,Alimentos,Tortillas de Maíz16,5,118231
2618,Muebles,Silla Plegable16,8,3458642
1510,Ropa,Calcetines de Lana17,9,373941
189,Ropa,Mochila de Tela17,44,3738487
5760,Tecnología,Lector de Tarjetas16,47,2177941
5301,Juguetes,Dron para Niños16,84,3572492
2932,Alimentos,Mermelada de Fresa16,61,2590759
1393,Juguetes,Mesa de Pinball16,42,937507
1488,Tecnología,Teclado Bluetooth16,20,465089
2875,Ropa,Bolsa de Mano17,75,1998004
4946,Muebles,Taburete de Bar16,51,1919198
1730,Alimentos,Galletas de Avena16,74,1784835
493,Tecnología,Smart Plug16,69,4179610
8813,Ropa,Abrigo de Invierno17,80,2852409
5579,Alimentos,Granola16,50,3938346
3553,Alimentos,Cereales para Desayuno16,16,3977813
3961,Alimentos,Zumo de Naranja16,6,898251
8950,Alimentos,Leche de Almendra16,9,23082
7595,Muebles,Mueble para TV16,90,3063682
3677,Tecnología,Cámara 36016,86,412439
3263,Tecnología,Reproductor Multimedia16,99,2152880
8593,Alimentos,Salsa de Tomate16,84,2322918
4286,Tecnología,Smartphone17,40,3696283
7425,Juguetes,Nerf Blaster16,97,2048927
2746,Muebles,Mueble Zapatero16,26,3873102
8414,Alimentos,Vinagre Balsámico16,31,1100385
5434,Ropa,Chaleco Acolchado17,26,1989749
4045,Ropa,Bata de Baño17,35,3556739
5844,Muebles,Tocador con Espejo16,93,1421424
2708,Ropa,Tanga17,89,2277218
4200,Ropa,Brasier Deportivo17,78,3090850
3549,Alimentos,Sopa Instantánea16,34,769701
75,Alimentos,Fideos de Arroz16,39,51007
2343,Muebles,Banco de Entrada16,74,4051607
7355,Juguetes,Juguete Educativo16,28,155549
1078,Alimentos,Puré de Papas16,21,3397694
7390,Ropa,Mallas de Compresión17,69,2541942
4659,Ropa,Chamarra Impermeable17,25,2388920
5186,Muebles,Cama de Niños16,95,4200965
3717,Tecnología,Computador17,51,1883943
8167,Alimentos,Hummus16,52,2078917
5308,Juguetes,Casa de Muñecas16,75,4024608
4028,Alimentos,Guacamole16,88,2107432
4417,Tecnología,Tablet17,41,2177478
3898,Tecnología,Smartwatch17,68,1997078
6009,Tecnología,Monitor17,35,3028723
6133,Tecnología,Impresora17,84,659136
5658,Alimentos,Chiles en Conserva16,30,1526513
382,Muebles,Mesa Auxiliar16,30,2867782
2333,Alimentos,Arándanos Secos16,51,2355898
5844,Juguetes,Pelota de Playa16,93,4098234
2419,Juguetes,Set de Herramientas de Juguete16,91,989146
685,Tecnología,Router17,50,2617969
6373,Ropa,Pantalones Cargo17,63,3592878
2474,Alimentos,Pasas16,31,2784006
9328,Alimentos,Papitas Fritas16,6,2145635
6432,Muebles,Silla Mecedora16,66,3144174
4452,Alimentos,Aceitunas16,91,3591657
4332,Ropa,Chaleco Reflectante17,17,3721681
463,Ropa,Mocasines17,90,1268023
589,Muebles,Butaca Tapizada16,10,3616213
9984,Tecnología,Mouse Inalámbrico17,71,145904
7925,Alimentos,Ketchup16,1,81376
1751,Ropa,Zapatos de Tacón17,16,884267
1335,Alimentos,Mostaza16,89,3016171
2367,Alimentos,Mayonesa16,89,653492
2595,Alimentos,Arroz Integral17,16,2959351
6858,Ropa,Sombrero de Vaquero17,71,886879
1761,Ropa,Falda Larga17,9,116925
1075,Tecnología,Teclado Mecánico17,13,3492675
1380,Juguetes,Estación Espacial de Juguete16,65,2269131
3386,Alimentos,Frijoles Negros17,29,3943106
8837,Muebles,Cabecero de Cama16,92,2515743
7324,Alimentos,Aceite de Oliva17,63,2302827
3991,Tecnología,Cámara Digital17,12,703952
7278,Muebles,Mesa Plegable16,96,3554338
9847,Ropa,Bufanda de Lana17,50,843285
4495,Muebles,Silla Ergonómica16,53,408016
4985,Ropa,Guantes de Cuero17,94,1154509
496,Alimentos,Leche Deslactosada17,50,1187658
7739,Ropa,Cinturón Trenzado17,96,1691371
2196,Muebles,Espejo de Pie16,66,2292255
4177,Muebles,Cama Individual16,26,3870575
6590,Muebles,Escritorio Infantil16,11,3533489
7332,Tecnología,Disco Duro Externo17,49,586310
17,Muebles,Silla de Jardín16,61,427560
4712,Muebles,Sillón Relax16,76,2417309
205,Alimentos,Harina de Trigo17,90,637907
5811,Ropa,Pantalones de Vestir17,32,1939584
7,Alimentos,Pasta de Trigo Duro17,54,680491
91,Alimentos,Miel Orgánica17,10,19965
4984,Muebles,Mesa Extensible16,53,1522048
8868,Juguetes,Kit de Exploración16,43,3881021
5314,Muebles,Estante Flotante16,55,1554986
3757,Ropa,Zapatos Oxford17,80,1192080
5331,Muebles,Perchero de Pie16,75,51134
2376,Juguetes,Set de Superhéroes16,91,1975723
1305,Muebles,Mesa de Noche16,19,1055443
9524,Muebles,Baúl de Almacenamiento16,21,726444
6360,Ropa,Camisa de Algodón18,22,1135092
3542,Tecnología,Laptop Ultraligera17,46,1116222
2268,Juguetes,Coche de Policía de Juguete16,24,686388
7165,Muebles,Silla de Madera16,79,1020989
1181,Tecnología,Bocina Bluetooth17,48,2935174
2930,Ropa,Pantalón de Mezclilla18,16,2919337
1753,Muebles,Cama King Size16,2,1036194
7561,Juguetes,Kit de Maquillaje Infantil16,16,1310016
5290,Ropa,Abrigo de Lana18,22,3980256
6113,Tecnología,Auriculares VR17,91,1093435
7911,Ropa,Zapatos Deportivos18,92,3431769
1391,Tecnología,Drone17,82,1630170
7289,Alimentos,Azúcar Morena17,18,2064554
9924,Tecnología,Smart TV17,34,2691510
8785,Alimentos,Sal de Mar17,24,854910
3862,Tecnología,Proyector17,25,190551
9086,Alimentos,Quinoa17,3,2655750
2500,Alimentos,Lentejas17,14,2758607
8742,Ropa,Vestido de Verano18,21,3263205
7594,Tecnología,Cargador Inalámbrico17,65,2701493
2631,Tecnología,USB 3.017,46,3483029
2597,Muebles,Mueble Auxiliar16,41,1454193
9451,Juguetes,Torre Apilable16,65,1286934
5701,Juguetes,Peluche de Animales16,20,3806005
7950,Tecnología,Webcam Full HD17,36,186297
5380,Muebles,Mesa de Picnic16,68,1501873
9279,Muebles,Librero16,45,631000
2766,Alimentos,Almendras17,88,4141449
2418,Tecnología,Consola de Videojuegos17,14,2756080
1977,Alimentos,Nueces17,20,1256945
3245,Juguetes,Muñeco de Acción16,7,871463
9390,Muebles,Estantería de Metal16,51,1325222
5983,Alimentos,Avena Instantánea17,14,2769011
6164,Ropa,Falda Plisada18,15,3644812
2502,Ropa,Chamarra de Cuero18,85,1168030
1870,Muebles,Banco Alto16,54,1381915
8810,Tecnología,Micrófono USB17,85,2975736
4136,Ropa,Suéter de Cachemira18,58,2046779
6406,Tecnología,Altavoz Inteligente17,30,542379
5055,Tecnología,Smartband17,73,310888
1960,Alimentos,Café Molido17,24,758665
883,Muebles,Taburete Tapizado16,19,2389215
8714,Juguetes,Rompecabezas Geométrico16,12,832165
1307,Tecnología,Enrutador WiFi17,50,1560378
5857,Ropa,Guantes de Invierno18,32,91190
5521,Alimentos,Té Verde17,61,1360644
3500,Juguetes,Caja Registradora de Juguete16,24,2156418
5678,Muebles,Mesita Plegable16,83,200407
4135,Muebles,Mesa Consola16,41,747841
7720,Alimentos,Chocolate Oscuro17,54,682892
3584,Juguetes,Dinosaurio Robótico16,87,3977097
7326,Ropa,Bufanda de Seda18,3,807946
2062,Juguetes,Juguete de Espuma16,0,4074099
395,Ropa,Corbata de Seda18,70,2114761
989,Tecnología,SSD17,32,3679224
9675,Tecnología,Pantalla Táctil17,2,813590
1866,Tecnología,Cámara de Seguridad17,62,3217463
6626,Tecnología,Modem 5G17,29,2917568
4471,Tecnología,Amplificador de Señal WiFi17,11,3769235
4006,Muebles,Cajonera16,60,713134
7929,Muebles,Mesa de Madera17,99,420737
7673,Juguetes,Set de Cocina de Juguete16,76,4163773
2847,Ropa,Traje Formal18,14,2469285
7232,Juguetes,Juguete de Agua16,96,2980495
4821,Muebles,Silla Giratoria17,18,1472515
7296,Ropa,Playera Estampada18,69,2774992
3710,Alimentos,Pollo Orgánico17,71,986071
9124,Tecnología,Tableta Gráfica17,42,1067742
3608,Alimentos,Carne de Res17,64,2581240
2717,Juguetes,Microscopio de Juguete16,95,1708261
116,Alimentos,Tofu17,86,716335
1842,Juguetes,Pistola de Burbujas16,61,2214501
6231,Tecnología,Pluma Stylus17,86,3999547
492,Alimentos,Salmón Ahumado17,58,3205543
7447,Juguetes,Arco y Flecha de Juguete16,41,703657
5242,Muebles,Sofá de Cuero17,77,3073159
1440,Alimentos,Atún en Conserva17,15,2303459
4288,Alimentos,Sardinas17,78,3757357
9051,Muebles,Estantería Modular17,32,1960012
114,Tecnología,Disco Duro SSD17,45,2189313
9494,Tecnología,Adaptador HDMI17,55,617184
7373,Juguetes,Juguete Musical16,63,3568238
1604,Ropa,Sudadera con Capucha18,24,3483450
2748,Alimentos,Mantequilla de Maní17,29,21523
9611,Tecnología,Cable USB-C17,18,2131862
1710,Alimentos,Yogurt Natural17,22,4188834
1994,Juguetes,Castillo de Juguete16,32,4090694
2728,Tecnología,Smart Lock17,62,2115898
142,Muebles,Cama Queen Size17,14,2288843
364,Juguetes,Títeres de Mano16,28,847876
8278,Alimentos,Queso Cottage17,7,1023811
4176,Alimentos,Huevos de Campo17,60,4087030
6621,Muebles,Escritorio de Oficina17,74,2277386
551,Ropa,Camiseta Polo18,0,698013
2833,Alimentos,Pan Integral17,59,469512
4623,Alimentos,Tortillas de Maíz17,82,2235182
8116,Tecnología,Termostato Inteligente17,41,3964082
7844,Tecnología,Luces LED Inteligentes17,7,3711783
9506,Muebles,Silla Reclinable17,26,1695667
8006,Juguetes,Tren de Juguete16,59,1407735
3584,Ropa,Chaleco de Lana18,82,2080096
6325,Muebles,Armario de Madera17,37,3598943
3431,Juguetes,Autobús Escolar de Juguete16,27,1800209
6690,Tecnología,Batería Externa17,27,1452592
7008,Muebles,Mesita de Noche17,71,523467
4797,Ropa,Pantalones Cortos18,57,647384
4895,Juguetes,Barco Pirata de Juguete16,20,3135202
6634,Juguetes,Tienda de Juguete16,20,1060371
5170,Ropa,Leggings Deportivos18,50,1574151
9307,Ropa,Gorra de Béisbol18,79,2149384
9266,Tecnología,Switch de Red17,73,1876530
6954,Muebles,Silla de Comedor17,6,596588
5243,Muebles,Cama Doble17,94,4037076
5775,Ropa,Sombrero de Paja18,55,2801233
6534,Alimentos,Mermelada de Fresa17,37,2227769
7015,Alimentos,Galletas de Avena17,72,2763788
7488,Ropa,Cinturón de Cuero18,91,923313
8124,Alimentos,Granola17,73,660779
8523,Muebles,Sofá Cama17,71,3694977
5112,Tecnología,Controlador para Juegos17,59,3119197
9665,Alimentos,Cereales para Desayuno17,44,927145
3281,Muebles,Cómoda de Madera17,50,563060
6888,Alimentos,Zumo de Naranja17,57,3381351
8054,Ropa,Medias de Algodón18,29,3936577
5058,Tecnología,Docking Station17,19,4065886
5117,Ropa,Reloj de Pulsera18,2,3691397
9972,Juguetes,Lego Star Wars17,16,3129853
5120,Ropa,Botas de Cuero18,19,3963660
6849,Alimentos,Leche de Almendra17,95,3049235
9050,Alimentos,Salsa de Tomate17,89,1969910
7700,Juguetes,Muñeca Barbie17,84,3340621
9889,Juguetes,Pelota de Fútbol17,70,1235169
3765,Alimentos,Vinagre Balsámico17,81,1760742
4988,Alimentos,Sopa Instantánea17,10,1665635
3188,Muebles,Mesa de Centro17,65,2390858
6176,Ropa,Sandalias18,16,3040053
7185,Ropa,Zapatillas de Casa18,37,3591025
1008,Muebles,Biblioteca de Madera17,21,1571118
150,Ropa,Traje de Baño18,59,2768042
699,Ropa,Pijama de Franela18,68,3604672
8994,Juguetes,Rompecabezas 3D17,60,2985381
8603,Tecnología,Tarjeta de Video17,55,3579568
7986,Juguetes,Juguete de Construcción17,58,3934345
7937,Tecnología,Placa Base17,60,521530
8560,Juguetes,Camión de Bomberos17,14,1411820
9435,Ropa,Calcetines de Lana18,99,18786
1439,Muebles,Vitrina de Vidrio17,97,912361
3440,Tecnología,Estación de Carga USB17,72,3869986
8456,Juguetes,Dinosaurio de Juguete17,84,1171441
3801,Ropa,Mochila de Tela18,20,480884
9350,Muebles,Silla Plegable17,19,2248703
7071,Alimentos,Fideos de Arroz17,71,3039927
6439,Alimentos,Puré de Papas17,23,320912
275,Juguetes,Bloques Magnéticos17,45,3793117
9288,Tecnología,Lector de Tarjetas17,83,1981030
9945,Ropa,Bolsa de Mano18,98,2730766
3814,Ropa,Abrigo de Invierno18,68,3614444
9884,Juguetes,Carrito de Carreras17,55,2268036
4437,Ropa,Chaleco Acolchado18,32,1281543
5747,Juguetes,Avión de Juguete17,91,566051
9031,Ropa,Bata de Baño18,11,2857716
4935,Tecnología,Teclado Bluetooth17,21,2239226
158,Juguetes,Juego de Té17,31,1619388
1924,Muebles,Taburete de Bar17,72,2990815
8132,Ropa,Tanga18,36,1348093
9280,Alimentos,Hummus17,32,2800896
4125,Tecnología,Smart Plug17,82,875633
55,Alimentos,Guacamole17,76,63391
8022,Juguetes,Robot Interactivo17,63,3013475
8387,Muebles,Mueble para TV17,43,2597877
1797,Juguetes,Pelota Saltarina17,90,2919674
1585,Tecnología,Cámara 36017,97,2886821
5870,Alimentos,Chiles en Conserva17,21,1702912
9698,Ropa,Brasier Deportivo18,64,2048801
437,Ropa,Mallas de Compresión18,66,2631995
322,Alimentos,Arándanos Secos17,52,111786
7713,Juguetes,Estuche de Pintura17,13,3656058
5005,Juguetes,Coche Teledirigido17,99,4183653
8505,Juguetes,Kit de Ciencia17,32,233850
3476,Alimentos,Pasas17,90,167932
489,Muebles,Mueble Zapatero17,53,2261591
2185,Alimentos,Papitas Fritas17,17,3511966
2882,Tecnología,Reproductor Multimedia17,76,1945691
1945,Juguetes,Rompecabezas de Madera17,77,2698797
7927,Ropa,Chamarra Impermeable18,22,1248521
9571,Juguetes,Patinete para Niños17,61,3914043
5235,Ropa,Pantalones Cargo18,14,1205517
9684,Alimentos,Aceitunas17,54,2046569
9699,Muebles,Tocador con Espejo17,20,3178712
9185,Juguetes,Cubo Rubik17,98,4010414
4441,Tecnología,Smartphone18,2,2741085
4131,Juguetes,Dron para Niños17,49,3933460
34,Tecnología,Computador18,89,1557387
3956,Alimentos,Ketchup17,53,1528619
7514,Juguetes,Mesa de Pinball17,39,2487860
3526,Alimentos,Mostaza17,59,1005320
142,Ropa,Chaleco Reflectante18,48,2726722
4038,Muebles,Banco de Entrada17,6,2185228
3611,Juguetes,Nerf Blaster17,0,3890414
6802,Muebles,Cama de Niños17,91,2514227
3128,Ropa,Mocasines18,46,3996388
4594,Muebles,Mesa Auxiliar17,16,1882722
5149,Muebles,Silla Mecedora17,89,3584496
2582,Muebles,Butaca Tapizada17,94,1054727
8288,Tecnología,Tablet18,87,1791153
6165,Tecnología,Smartwatch18,82,283046
9569,Juguetes,Juguete Educativo17,34,2395743
3620,Muebles,Cabecero de Cama17,52,3584960
3661,Tecnología,Monitor18,8,3503457
3072,Ropa,Zapatos de Tacón18,58,1104092
385,Juguetes,Casa de Muñecas17,17,750663
6183,Muebles,Mesa Plegable17,4,3717427
9698,Juguetes,Pelota de Playa17,21,1035183
1508,Ropa,Sombrero de Vaquero18,66,1612480
6233,Ropa,Falda Larga18,6,3182882
2286,Ropa,Bufanda de Lana18,83,1599086
5196,Ropa,Guantes de Cuero18,54,3136550
2455,Muebles,Silla Ergonómica17,39,2781731
3629,Alimentos,Mayonesa17,8,3613306
5843,Muebles,Espejo de Pie17,58,412692
4827,Muebles,Cama Individual17,28,3151124
327,Alimentos,Arroz Integral18,70,869104
3424,Ropa,Cinturón Trenzado18,15,1983641
2924,Muebles,Escritorio Infantil17,52,3539765
6591,Juguetes,Set de Herramientas de Juguete17,82,33991
524,Tecnología,Impresora18,45,2424554
7041,Ropa,Pantalones de Vestir18,59,3200109
8755,Muebles,Silla de Jardín17,66,2746982
7494,Juguetes,Estación Espacial de Juguete17,76,3576367
5676,Alimentos,Frijoles Negros18,99,2938165
7089,Tecnología,Router18,84,3967114
8651,Juguetes,Kit de Exploración17,79,2861127
1362,Juguetes,Set de Superhéroes17,81,3258824
1691,Juguetes,Coche de Policía de Juguete17,48,934769
7552,Muebles,Sillón Relax17,61,26325
6004,Muebles,Mesa Extensible17,39,1089855
2976,Tecnología,Mouse Inalámbrico18,30,20555
7526,Muebles,Estante Flotante17,8,1407229
3399,Muebles,Perchero de Pie17,27,2990015
8152,Juguetes,Kit de Maquillaje Infantil17,72,622913
9768,Ropa,Zapatos Oxford18,97,2805066
3949,Muebles,Mesa de Noche17,50,136216
3316,Alimentos,Aceite de Oliva18,10,1683705
3807,Alimentos,Leche Deslactosada18,37,24851
5985,Alimentos,Harina de Trigo18,23,3012759
8814,Ropa,Camisa de Algodón19,73,1461143
7369,Ropa,Pantalón de Mezclilla19,98,2068092
2761,Juguetes,Torre Apilable17,26,2044463
1034,Tecnología,Teclado Mecánico18,23,3919814
3138,Muebles,Baúl de Almacenamiento17,74,2825241
8547,Tecnología,Cámara Digital18,98,2892296
3363,Tecnología,Disco Duro Externo18,87,2071841
9157,Tecnología,Laptop Ultraligera18,64,3551516
5805,Ropa,Abrigo de Lana19,88,956924
2116,Muebles,Silla de Madera17,75,412355
7399,Juguetes,Peluche de Animales17,15,2095638
672,Juguetes,Muñeco de Acción17,42,3108456
6681,Tecnología,Bocina Bluetooth18,13,1014165
3957,Ropa,Zapatos Deportivos19,85,1446106
9254,Ropa,Vestido de Verano19,40,2374978
2207,Juguetes,Rompecabezas Geométrico17,82,1511266
7968,Juguetes,Caja Registradora de Juguete17,96,113471
2186,Muebles,Cama King Size17,27,2209742
4924,Juguetes,Dinosaurio Robótico17,88,3984847
2151,Alimentos,Pasta de Trigo Duro18,80,768774
9526,Muebles,Mueble Auxiliar17,53,2675420
8505,Muebles,Mesa de Picnic17,70,3427304
6213,Juguetes,Juguete de Espuma17,6,2326582
1162,Juguetes,Set de Cocina de Juguete17,9,3913116
834,Juguetes,Juguete de Agua17,4,2385298
8100,Alimentos,Miel Orgánica18,61,1577562
5343,Alimentos,Azúcar Morena18,21,184359
2667,Juguetes,Microscopio de Juguete17,89,2772338
7037,Ropa,Falda Plisada19,33,1116180
4789,Juguetes,Pistola de Burbujas17,59,2344905
6991,Alimentos,Sal de Mar18,47,1913427
4327,Tecnología,Auriculares VR18,1,3532478
5714,Ropa,Chamarra de Cuero19,52,3044686
967,Ropa,Suéter de Cachemira19,69,836377
6355,Juguetes,Arco y Flecha de Juguete17,78,311688
392,Muebles,Librero17,33,1595253
3223,Alimentos,Quinoa18,14,1908247
2065,Ropa,Guantes de Invierno19,89,715535
5282,Tecnología,Drone18,4,1219248
1456,Tecnología,Smart TV18,16,1446611
7829,Muebles,Estantería de Metal17,21,4011340
5250,Juguetes,Juguete Musical17,56,1465018
3829,Alimentos,Lentejas18,73,715029
2075,Tecnología,Proyector18,45,3196108
1159,Tecnología,Cargador Inalámbrico18,49,3356922
4248,Muebles,Banco Alto17,82,3236711
8583,Alimentos,Almendras18,87,908191
9220,Tecnología,USB 3.018,12,3991881
971,Muebles,Taburete Tapizado17,54,2210795
72,Tecnología,Webcam Full HD18,92,278708
8974,Juguetes,Castillo de Juguete17,28,881824
1293,Tecnología,Consola de Videojuegos18,10,2208309
1,Muebles,Mesita Plegable17,5,3164223
8148,Muebles,Mesa Consola17,81,2681696
2413,Ropa,Bufanda de Seda19,18,2961963
765,Tecnología,Micrófono USB18,9,1171189
4723,Juguetes,Títeres de Mano17,68,4024524
5346,Tecnología,Altavoz Inteligente18,22,2797273
9726,Muebles,Cajonera17,60,4164404
3515,Ropa,Corbata de Seda19,19,4202986
7747,Muebles,Mesa de Madera18,79,1472852
7634,Juguetes,Tren de Juguete17,7,493309
1999,Juguetes,Autobús Escolar de Juguete17,25,1302308
8090,Ropa,Traje Formal19,30,989188
7073,Ropa,Playera Estampada19,17,3419175
1996,Juguetes,Barco Pirata de Juguete17,76,2105495
9519,Juguetes,Tienda de Juguete17,25,2421226
8222,Alimentos,Nueces18,6,3305915
6017,Juguetes,Lego Star Wars18,86,234356
